Project, Dependency, ProjName, DepName
2682759,611414,CsvHelper.Ext,CsvHelper
1011763,1030769,DevUtils.Elas.Pretranslate.MicrosoftTranslation,DevUtils.Elas.Core
3470009,3470007,Sanatana.Contents.Database.EntityFrameworkCore,Sanatana.Contents
619170,618251,Nancy.FlashMessages.Razor,Nancy.FlashMessages
2273966,2273968,ThuCommix.EntityFramework.SQLite,ThuCommix.EntityFramework
2355887,2355889,Nsar.Nodes.CafEcTower.LoggerNet,Nsar.Nodes.Models
1012439,1009734,polymer-iron-component-page,polymer-iron-selector
3470010,3470007,Sanatana.Contents.YouTube,Sanatana.Contents
2189881,1210577,Configgy.Microsoft.Extensions.Configuration,Configgy
632186,1787675,CraigsUtilityLibrary-Environment,CraigsUtilityLibrary-IO
2416030,1015572,Microsoft.IT.SAP.Core,Microsoft.ApplicationInsights.Agent.Intercept
618933,625584,this.Log-RhinoMocks,this.Log
2600962,1574121,ITfoxtec.Identity.Saml2.MvcCore1,ITfoxtec.Identity.Saml2
3470011,3470007,Sanatana.Contents.Search.ElasticSearch,Sanatana.Contents
2212286,1564645,RequestLogger.ElasticSearch,RequestLogger
2399183,1013668,PommaLabs.KVLite.Database,PommaLabs.KVLite.Core
2273964,2273968,ThuCommix.EntityFramework.MySql,ThuCommix.EntityFramework
621707,1063948,JetBrains.ReSharper.SDK,JetBrains.ReSharper.SDK.Internal
3387695,3400439,Orleans.Streams.Kafka,Orleans.Streams.Utils
3388093,3388087,OrlemSoftware.Core.Implementation.ASPNet,OrlemSoftware.Core.Implementation
2273965,2273968,ThuCommix.EntityFramework.PostgreSql,ThuCommix.EntityFramework
2227133,1104458,DK.Controls.Android,DK.Controls
2273973,2273895,MaraGeneration.Ahs.Contracts,MaraGeneration.Ahs.Models
1062770,1022271,Microsoft.Azure.Management.DataLake.Store,Microsoft.Azure.Common
1029463,1007198,NuGet.Commands,NuGet.Client
2141193,621768,LuceneLiteDbDirectory,Lucene.Net
2169284,1849217,Lykke.JobTriggers,Lykke.Common
1028777,1028452,Bolt.Generators,Bolt.Core
1062772,1022271,Microsoft.Azure.Management.DataLake.AnalyticsJob,Microsoft.Azure.Common
1011796,1030545,DryIoc.Mvc,DryIoc.Web
3453606,3453608,Threax.AspNetCore.UserLookup.Mvc,Threax.AspNetCore.UserLookup
1029299,1012201,Hyper.NodeServices,Hyper.NodeServices.Extensibility
1110662,1110596,OpenCV.UWP.native.all,OpenCV.UWP.native.objdetect
2273970,2273968,ThuCommix.EntityFramework.MsSql,ThuCommix.EntityFramework
3453607,3453608,Threax.AspNetCore.UserLookup.IdServer,Threax.AspNetCore.UserLookup
2060534,1024985,Prism.Munq,Prism.Core
1011778,1031058,JetBrains.Profiler.Kernel.Windows.Engine,JetBrains.Profiler.Kernel.Core
1110662,1110621,OpenCV.UWP.native.all,OpenCV.UWP.native.calib3d
1110662,1110613,OpenCV.UWP.native.all,OpenCV.UWP.native.video
1110662,1110660,OpenCV.UWP.native.all,OpenCV.UWP.native.videoio
1110662,1110641,OpenCV.UWP.native.all,OpenCV.UWP.native.photo
1486478,1518823,Stardust.Interstellar.Rest.Legacy,Stardust.Interstellar.Rest.Annotations
1011953,1025542,Rabbit.Components.Security.Web,Rabbit.Kernel
1012528,1007673,Microsoft.Data.Schema_unofficial,Microsoft.Data.Schema.ScriptDom_unofficial
619125,620441,FunScript.TypeScript.Binding.chai_datetime,FunScript.TypeScript.Binding.lib
1012507,1008340,SQLite.WinRT.wp8,SQLite.WinRT
1062778,1022271,Microsoft.Azure.Management.DataLake.Analytics,Microsoft.Azure.Common
2425414,1773857,Acquaintance.RabbitMq,Acquaintance
1499941,1626182,Microsoft.Build.Logging.StructuredLogger,Microsoft.Build
2273895,2276599,MaraGeneration.Ahs.Models,MaraGeneration.Core
2126522,2126492,PointlessArhitecture.DataAccess,PointlessArhitecture.Common
1029049,1019739,RabbitWebMvc,RabbitWeb
2340398,1787841,Foundatio.Logging.Serilog,Foundatio
1029342,1010642,ROOT.NET.All,ROOT.NET.Tree
2110138,2110140,Dropcraft.Deployment,Dropcraft.Common
1499941,1626179,Microsoft.Build.Logging.StructuredLogger,Microsoft.Build.Framework
1499941,1626177,Microsoft.Build.Logging.StructuredLogger,Microsoft.Build.Utilities.Core
1499941,1626178,Microsoft.Build.Logging.StructuredLogger,Microsoft.Build.Tasks.Core
2110139,2110140,Dropcraft.Runtime,Dropcraft.Common
2126524,2126523,Khala.EventSourcing.Sql,Khala.EventSourcing.Core
618870,627984,PK.Settings.AppSettings,PK.Settings
618878,627815,EyeSoft.Testing,EyeSoft.Data
2552779,2544047,PetProjects.Framework.Cqrs.Extensions.AspNetCore,PetProjects.Framework.Cqrs
1028752,1028857,LogoFX.Client.Mvvm.ViewModel.Extensions,LogoFX.Core
3464805,1533841,Usa.Smart.IO.ByteMapper.AspNetCore,Usa.Smart.Core
619118,620441,FunScript.TypeScript.Binding.contacts,FunScript.TypeScript.Binding.lib
1028619,1032926,JetBrains.Profiler.Configurator.Core,JetBrains.Profiler.Editor.Core
1751220,1700548,Octopus.Server.Extensibility.Authentication,Octopus.Server.Extensibility
2568889,2568889,Open.AzureRestAPI.ManagementAPI,Open.AzureRestAPI.ManagementAPI
1012096,1020804,Subterran.Toolbox,Subterran.Rendering
621527,1594924,SpatialLite.Osm,SpatialLite.Core
1008127,620533,Cassette.MapFile,Cassette
1025013,621361,Graphene.Mongo,Graphene
3420822,3420818,Xels.Bitcoin.Features.Miner,Xels.Bitcoin.Features.RPC
3420822,3420816,Xels.Bitcoin.Features.Miner,Xels.Bitcoin.Features.Wallet
3414387,1523054,Jal.Router.Azure.Standard.LightInject.Installer.All,Jal.Router
3420823,3420807,Stankins.File,Stankins.Interfaces
2310681,610066,PayPalMerchant-net451,PayPalCoreSDK
3401386,1401712,cloudscribe.DynamicPolicy.Web.Mvc,cloudscribe.Web.Common
3414386,1523054,Jal.Router.AzureServiceBus.Standard,Jal.Router
618893,628018,jQuery.Dynamiclist.Kendo,jQuery.Dynamiclist
3371666,3371623,OpenTracing.Contrib.Composite,OpenTracing.Contrib.StronglyTyped
1012135,1020504,NXKit.XForms.Layout.View.Web.UI,NXKit.View.Js
3420816,3420818,Xels.Bitcoin.Features.Wallet,Xels.Bitcoin.Features.RPC
1023595,1713797,boost-vc110,boost_bzip2-vc110
1028617,1033807,MNoreke.Public.BeerXmlLibrary,MNoreke.Public.Utilities
1023595,1713752,boost-vc110,boost_zlib-vc110
1011812,1030414,NewPlatform.Flexberry.AspNet.BaseTheme,NewPlatform.Flexberry.AspNet
3420822,3420697,Xels.Bitcoin.Features.Miner,Xels.Bitcoin
3371670,3371666,OpenTracing.Contrib.MutableTracer,OpenTracing.Contrib.Composite
3420819,3420807,Stankins.Alive,Stankins.Interfaces
619423,611724,PureKrome.Spatial.Services,PureKrome.Spatial.Core
1012503,1008962,Epicycle.Math-cs,Epicycle.Commons-cs
3371670,3371623,OpenTracing.Contrib.MutableTracer,OpenTracing.Contrib.StronglyTyped
1028699,1031100,Zaibot.MSBuildTasks.NuGet,Zaibot.MSBuildTasks
1028738,1029848,Acrotech.CommonServiceRegistrator.SimpleInjector,Acrotech.CommonServiceRegistrator
2421392,2421368,RoxieMobile.CSharpCommons.Data,RoxieMobile.CSharpCommons.DataAnnotations
2421392,2421364,RoxieMobile.CSharpCommons.Data,RoxieMobile.CSharpCommons.Diagnostics
2421392,2421363,RoxieMobile.CSharpCommons.Data,RoxieMobile.CSharpCommons.Abstractions
1008075,621768,Lucene.Net.ObjectMapping,Lucene.Net
1029072,1019421,Mumbai.Plataforma.Carrinho.Apresentacao,Mumbai.Plataforma.Carrinho.Negocio
629071,2409568,ZeroInstall.Services,ZeroInstall.Services.Interfaces
618942,626411,GithubSharp.Plugins.All,GithubSharp.Core
3387561,1830691,aliyun-net-sdk-rtc,aliyun-net-sdk-core
2378158,615843,JetBrains.dotMemory.Shellless,JetBrains.Annotations
3479403,2653557,csharp-metar-display,csharp-metar-decoder
3387930,3391319,Agero.Core.SplunkLogger,Agero.Core.Lazy
1012329,1015112,EasyCrud.EF,EasyCrud
1008247,617361,WebSharper.Owin,WebSharper
1989006,621902,Rezolver.Logging,Rezolver
619524,608923,DotNetOpenAuth,DotNetOpenAuth.OpenId.RelyingParty.UI
1028846,1027304,Marvin.JsonPatch.Dynamic,Marvin.JsonPatch
1079406,1031920,muparser-vc140,muparser
2159269,2158663,RevStackCore.Cache.Memory,RevStackCore.Cache
2306706,2306647,Syncfusion.DocIO.WPF,Syncfusion.Compression.Base
2252749,2406649,boost-vc141,boost_stacktrace_noop-vc141
1010138,1082882,Dehydrator.EntityFramework.Unity,Dehydrator.Core
2252749,2406640,boost-vc141,boost_stacktrace_windbg-vc141
2252749,2406638,boost-vc141,boost_stacktrace_windbg_cached-vc141
2306712,2306711,Syncfusion.PDF.WPF,Syncfusion.XlsIO.WPF
2306712,2306706,Syncfusion.PDF.WPF,Syncfusion.DocIO.WPF
1012559,1007815,Accord.Extensions.Vision,Accord.Extensions.Core
1012220,1018316,Fooidity.MassTransitIntegration,Fooidity
2314186,1026334,DataBooster.DbWebApi.Client.CmdUtility,DataBooster.DbWebApi.Client.Net
2306711,2306647,Syncfusion.XlsIO.WPF,Syncfusion.Compression.Base
618927,627634,WinJSContrib.Hub,WinJSContrib.Navigator
1989005,621902,Rezolver.Microsoft.Extensions.DependencyInjection,Rezolver
2306712,2306647,Syncfusion.PDF.WPF,Syncfusion.Compression.Base
1062810,1022271,Microsoft.Azure.Management.DataLake.StoreUploader,Microsoft.Azure.Common
1011910,1027870,LoreKeeper.EF6,LoreKeeper.Core
2178196,1047805,Dapplo.SignalR,Dapplo.Addons
1855127,1626182,Microsoft.VisualStudio.Web.CodeGeneration.Msbuild,Microsoft.Build
3420816,3420697,Xels.Bitcoin.Features.Wallet,Xels.Bitcoin
1029422,1009237,Microsoft.AspNet.Security.MicrosoftAccount,Microsoft.AspNet.Security.OAuth
2530690,2179353,Fable.Validation,Fable.Core
1029370,1010840,Rezolver.Configuration.Json,Rezolver.Configuration
2254104,1840526,Peachpie.Library.Graphics,Peachpie.Library
1025203,615719,Google.Apis.Webmasters.v3,Google.Apis
3420814,3420807,Stankins.Office,Stankins.Interfaces
3420818,3420697,Xels.Bitcoin.Features.RPC,Xels.Bitcoin
627786,1401214,fo-dicom,fo-dicom.Android
619126,621083,VSSDK.Shell.8,VSSDK.IDE.8
627786,1401210,fo-dicom,fo-dicom.Universal
627786,1401211,fo-dicom,fo-dicom.iOS
627786,1401209,fo-dicom,fo-dicom.Desktop
618895,628266,JuniorPersist.Persistence.MySql,JuniorPersist.Data.MySql
1012313,1015278,RestApiTester.Parsers.DevHttpClientRepositoryParser,RestApiTester.Common
2077348,2077388,Configuration.Core,Configuration.Interface
3420815,3420820,Nuve.DataStore.Redis,Nuve.DataStore
1600769,1122636,BuildIt.MvvmCross.Data,BuildIt.MvvmCross
1007862,628940,MassTransit.Integration.Composition,MassTransit
1029470,1007636,Xamarin.GooglePlayServices.Location,Xamarin.GooglePlayServices.Maps
3420808,3420820,Nuve.DataStore.Serializer.JsonNet,Nuve.DataStore
1600770,1122636,BuildIt.MvvmCross.UI.Win,BuildIt.MvvmCross
3414384,1523054,Jal.Router.AzureServiceBus.Standard.LightInject.Installer,Jal.Router
3414382,1523054,Jal.Router.AzureServiceBus.Standard.Installer,Jal.Router
2126493,2126496,Khala.Messaging.Azure.Owin,Khala.Messaging.Abstraction
1600771,1122636,BuildIt.MvvmCross.UI.WP,BuildIt.MvvmCross
2126493,2126494,Khala.Messaging.Azure.Owin,Khala.Messaging.Azure
3371663,3371662,Scaleout.Streaming.DigitalTwin.Deployment,Scaleout.Streaming.DigitalTwin.Core
1011852,1029472,AjaxGateway.Net.Owin,AjaxGateway.Net
2552476,2552447,Dillon.Rds.Biz,Dillon.Rds.Core
1007892,627898,WindowsAzure.MobileServices.Files,WindowsAzure.MobileServices
2126494,2126496,Khala.Messaging.Azure,Khala.Messaging.Abstraction
3420811,3420817,Stankins.Amazon,Stankins.HTML
2565766,1091841,Sarif.Converters,Sarif.Sdk
3420917,3420891,ExtCore.FileStorage.Dropbox,ExtCore.FileStorage.Abstractions
2175713,2175718,ThinkGeo.MapSuite.Layers.Ogr,ThinkGeo.MapSuite.Layers.FdoVector
1029463,1008744,NuGet.Commands,NuGet.ContentModel
2306832,2305420,Com.Latipium.Daemon.Modules.Test,Com.Latipium.Daemon.Api
2519783,2519791,Retyped.es2015.iterable,Retyped.es2015.core
2519783,2519788,Retyped.es2015.iterable,Retyped.es2015.symbol
2175712,2175738,ThinkGeo.MapSuite.Layers.IsoLine,ThinkGeo.MapSuite.Layers.Grids
2175715,2175718,ThinkGeo.MapSuite.Layers.Sdf,ThinkGeo.MapSuite.Layers.FdoVector
1007999,625472,AngularJS.Aria,AngularJS.Core
3420918,3420934,Bellatrix.Utilities,Bellatrix.Data
619524,609477,DotNetOpenAuth,DotNetOpenAuth.OAuth2.AuthorizationServer
1008022,624748,Terradue.OpenSearch.Kml,Terradue.GeoJson
2263682,1021584,Dragon.CPRX.Data,Dragon.Data
3420911,3420950,Bellatrix.Logging,Bellatrix.Application
2552547,2552546,FlowBasis.Configuration,FlowBasis.Expressions
2519778,2519782,Retyped.aurelia-metadata,Retyped.aurelia-pal
1028858,1027381,OSharp.Web.Mvc,OSharp.Utility
2552546,2552548,FlowBasis.Expressions,FlowBasis.Json
2725348,2438895,Naos.Serialization.Recipes.DummyFactory,Naos.Serialization.Domain
2519779,2519782,Retyped.aurelia-task-queue,Retyped.aurelia-pal
2519780,2519778,Retyped.aurelia-loader,Retyped.aurelia-metadata
2519780,2519772,Retyped.aurelia-loader,Retyped.aurelia-path
3420914,3420912,Bellatrix.API.NUnit,Bellatrix.TestWorkflowPlugins
3420914,3420910,Bellatrix.API.NUnit,Bellatrix.Assertions
3420914,3420911,Bellatrix.API.NUnit,Bellatrix.Logging
2552547,2552548,FlowBasis.Configuration,FlowBasis.Json
3420914,3420921,Bellatrix.API.NUnit,Bellatrix.ServiceContainer.Unity
2519776,2519782,Retyped.aurelia-animator-css,Retyped.aurelia-pal
1587844,1525203,Motyph.Platform.Cqrs.SqlServer,motyph.platform.cqrs
3420914,3420936,Bellatrix.API.NUnit,Bellatrix.API
2652908,1014161,NewPlatform.Flexberry.ServiceBus.Objects,NewPlatform.Flexberry.ORM
3420914,3420933,Bellatrix.API.NUnit,Bellatrix.ServiceContainer
3420914,3420931,Bellatrix.API.NUnit,Bellatrix.TestExecutionExtensions.API
3420914,3420940,Bellatrix.API.NUnit,Bellatrix.Licensing
2003822,2261221,Miruken.Mvc,Miruken.Validate
3420914,3420950,Bellatrix.API.NUnit,Bellatrix.Application
3420914,3420948,Bellatrix.API.NUnit,Bellatrix.NUnit
3363057,1020285,Microsoft.Azure.TypeEdge.Host,Microsoft.Azure.Devices
2263686,1021584,Dragon.CPRX,Dragon.Data
1007187,2223340,DK.SQLite,DK.Standard
1024744,630479,XFramework.Log.MongoDBLog,XFramework
1029273,1014388,MicroServer.Net.Http,MicroServer.Core
2519790,2519791,Retyped.es2015.promise,Retyped.es2015.core
3420924,3420940,Bellatrix.Mobile.NUnit,Bellatrix.Licensing
3420924,3420950,Bellatrix.Mobile.NUnit,Bellatrix.Application
3420924,3420948,Bellatrix.Mobile.NUnit,Bellatrix.NUnit
1028932,1024916,GetSso.Client,GetSso.Common
1028847,1027561,SharpKit.jQuery,SharpKit.Html
1059279,608441,Alphacloud.Common.Caching.Redis,Alphacloud.Common.Infrastructure
3478725,2153440,OdinSdk.CoinLib,OdinSdk.BaseLib
1021230,1787959,Exceptionless.Log4net,Exceptionless
2519792,2519783,Retyped.es2015.generator,Retyped.es2015.iterable
2519789,2519788,Retyped.es2015.symbol.wellknown,Retyped.es2015.symbol
2519789,2519785,Retyped.es2015.symbol.wellknown,Retyped.es2015.collection
2175723,2175742,ThinkGeo.MapSuite.Layers.Gdal,ThinkGeo.MapSuite.Layers.FdoRaster
3420927,3420911,Bellatrix.Desktop.TestExecutionExtensions,Bellatrix.Logging
2191877,2199258,EntLibExtensions.SemanticLogging.Service,EntLibExtensions.SemanticLogging.Elasticsearch
1011967,1026477,Microsoft.VisualStudio.Threading,Microsoft.VisualStudio.Validation
3420927,3420935,Bellatrix.Desktop.TestExecutionExtensions,Bellatrix.Desktop
3420929,3420883,Bellatrix.API.MSTest,Bellatrix.MSTest
619505,609829,Ninject.WebApi.DependencyResolver,Ninject.Web.Common
618959,626841,Microsoft.AspNet.SignalR.Sample,Microsoft.AspNet.SignalR
622962,1027043,Microsoft.Azure.Jobs,Microsoft.Azure.WebJobs
2519786,2519791,Retyped.es2015.reflect,Retyped.es2015.core
1011769,1032572,Platform.SharedKernel.Data,Platform.SharedKernel
3420921,3420906,Bellatrix.ServiceContainer.Unity,Bellatrix.Trace
2378487,2181425,Ekin.Auth,Ekin.Email
3420922,3420897,Bellatrix.Mobile,Bellatrix.TestExecutionExtensions.Screenshots
3420921,3420923,Bellatrix.ServiceContainer.Unity,Bellatrix.Encryption
3420922,3420890,Bellatrix.Mobile,Bellatrix.Web
3420921,3420933,Bellatrix.ServiceContainer.Unity,Bellatrix.ServiceContainer
2519787,2519791,Retyped.es2015.proxy,Retyped.es2015.core
3420922,3420912,Bellatrix.Mobile,Bellatrix.TestWorkflowPlugins
3420922,3420913,Bellatrix.Mobile,Bellatrix.Layout
3420922,3420910,Bellatrix.Mobile,Bellatrix.Assertions
3420922,3420911,Bellatrix.Mobile,Bellatrix.Logging
3420922,3420908,Bellatrix.Mobile,Bellatrix.Configuration
3420922,3420906,Bellatrix.Mobile,Bellatrix.Trace
3420922,3420918,Bellatrix.Mobile,Bellatrix.Utilities
3420921,3420950,Bellatrix.ServiceContainer.Unity,Bellatrix.Application
2378258,615843,JetBrains.Platform.Interop.CommandLine,JetBrains.Annotations
3363064,1020285,Microsoft.Azure.TypeEdge.Proxy,Microsoft.Azure.Devices
1029107,1019334,Microsoft.Framework.CodeGeneration.Core,Microsoft.Framework.CommandLineUtils
2519784,2519792,Retyped.es2015,Retyped.es2015.generator
2519784,2519790,Retyped.es2015,Retyped.es2015.promise
2519784,2519789,Retyped.es2015,Retyped.es2015.symbol.wellknown
2519784,2519786,Retyped.es2015,Retyped.es2015.reflect
3420922,3420933,Bellatrix.Mobile,Bellatrix.ServiceContainer
2519784,2519787,Retyped.es2015,Retyped.es2015.proxy
619535,609065,BclEx-Abstract.ServerAppFabric,BclEx-Abstract
2568939,2568894,Open.AzureRestAPI.GraphAPI,Open.AzureRestAPI.Core
3420922,3420938,Bellatrix.Mobile,Bellatrix.Layout.Assertions
3420922,3420950,Bellatrix.Mobile,Bellatrix.Application
2547444,1138075,Storage.Net.ZipFile,Storage.Net
2175726,2175727,ThinkGeo.MapSuite.Layers.Kml,ThinkGeo.MapSuite.Layers.MapShape
1422043,1422042,FWest98.IdentityExtensions.EntityFramework,FWest98.IdentityExtensions
2108928,1624083,ServiceStackRedisCache,ServiceStack.Redis.Core
3420924,3420910,Bellatrix.Mobile.NUnit,Bellatrix.Assertions
3420924,3420911,Bellatrix.Mobile.NUnit,Bellatrix.Logging
3420924,3420909,Bellatrix.Mobile.NUnit,Bellatrix.Mobile.TestExecutionExtensions
3420924,3420922,Bellatrix.Mobile.NUnit,Bellatrix.Mobile
3420925,3420890,Bellatrix.Web.ExceptionAnalysation,Bellatrix.Web
3404516,3404511,Byzan.Sdk,Byzan.IdentityServer.Client
3389834,2286763,ADONetHelper.NuoDb,ADONetHelper
1265438,1033167,SimplePersistence.UoW.EF7,SimplePersistence.UoW
1007850,630691,Microsoft.Azure.Mobile.Server.Quickstart,Microsoft.Data.OData
2372342,2372340,bnoffer.webdavnet,bnoffer.webclient
1029464,1009186,Punch.Helpers,Punch.Contracts
1467676,1055274,NSwag.AssemblyLoader,NSwag.Core
3420902,3420912,Bellatrix.TestExecutionExtensions.Common,Bellatrix.TestWorkflowPlugins
619119,622578,Ninject.Extensions.Interception.DynamicProxy,Ninject.Extensions.Interception
3420902,3420918,Bellatrix.TestExecutionExtensions.Common,Bellatrix.Utilities
2175730,2175779,MapSuiteDependency-TeighaCad,MapSuiteDependency-MicrosoftVisualCRunTime100
1028840,1028474,SquaredInfinity.Foundation.Presentation.Xaml.Styles.Modern,SquaredInfinity.Foundation
3420902,3420934,Bellatrix.TestExecutionExtensions.Common,Bellatrix.Data
3420902,3420950,Bellatrix.TestExecutionExtensions.Common,Bellatrix.Application
2372344,2372342,bnoffer.owncloudsharp,bnoffer.webdavnet
2372344,2372340,bnoffer.owncloudsharp,bnoffer.webclient
1012392,1014077,System.Diagnostics.TraceSource,System.Runtime
1012528,1009819,Microsoft.Data.Schema_unofficial,Microsoft.Data.Schema.Utilities_unofficial
619187,620558,eXpandJobSchedulerJobs,eXpandLib
1824099,1016526,odec.Framework.CP.Web,odec.Framework
3420897,3420912,Bellatrix.TestExecutionExtensions.Screenshots,Bellatrix.TestWorkflowPlugins
3420898,3420889,Bellatrix.Web.TestExecutionExtensions.Browser,Bellatrix.Web.Screenshots
1029422,1010365,Microsoft.AspNet.Security.MicrosoftAccount,Microsoft.AspNet.Security.DataProtection
3420898,3420890,Bellatrix.Web.TestExecutionExtensions.Browser,Bellatrix.Web
2126582,2126593,Transformalize.Provider.PostgreSql,Transformalize.Provider.Ado
3420897,3420950,Bellatrix.TestExecutionExtensions.Screenshots,Bellatrix.Application
2175737,2175690,ThinkGeo.MapSuite.Layers.TiledWms,ThinkGeo.MapSuite.Layers.Wms
1011848,1030846,OmniKits.NanaTube,OmniKits.Core
1029252,1015601,Platform.Support.Windows,Platform.Support.Core
3422121,3383038,NetStash.Extensions.Logging,NetStash.Core
2175734,2175755,ThinkGeo.MapSuite.Layers.Printers,ThinkGeo.MapSuite.Layers.Adornments
619285,617543,FunScript.TypeScript.Binding.jquery_ui_layout,FunScript.TypeScript.Binding.jqueryui
619178,620441,FunScript.TypeScript.Binding.jquery_sortelement,FunScript.TypeScript.Binding.lib
1011870,1030093,Schubert.Framework.Web,Schubert.Framework
3420907,3420940,Bellatrix.Mobile.MSTest,Bellatrix.Licensing
1602240,1602242,NequeoCollections,NequeoBase
3420907,3420950,Bellatrix.Mobile.MSTest,Bellatrix.Application
619139,621638,QuickPick.WcfPortalModule,QuickPickOneCLR
3420909,3420911,Bellatrix.Mobile.TestExecutionExtensions,Bellatrix.Logging
3420909,3420922,Bellatrix.Mobile.TestExecutionExtensions,Bellatrix.Mobile
619126,622009,VSSDK.Shell.8,VSSDK.TextManager.Interop
1602243,1602180,O2DESNet.PathMover,O2DESNet
3410042,612000,Chauffeur.TestingTools,Chauffeur
1025127,619095,Microsoft.AspNet.WebHooks.Receivers.Slack,Microsoft.AspNet.WebApi.Core
1029342,1012710,ROOT.NET.All,ROOT.NET.Graphing
1062846,1022271,Microsoft.Azure.Management.DataLake.StoreFileSystem,Microsoft.Azure.Common
1400444,1566947,QuickFrame.Mvc,QuickFrame.Security.AccountControl.ActiveDirectory
2175741,2175690,ThinkGeo.MapSuite.Layers.WorldMapKit,ThinkGeo.MapSuite.Layers.Wms
3420910,3420933,Bellatrix.Assertions,Bellatrix.ServiceContainer
3420911,3420908,Bellatrix.Logging,Bellatrix.Configuration
1029086,1020614,AccidentalFish.ApplicationSupport.Processes,AccidentalFish.ApplicationSupport.DependencyResolver
2110383,2104626,LibP2P.KBucket,LibP2P.IO
3420911,3420933,Bellatrix.Logging,Bellatrix.ServiceContainer
618922,628417,NXKit.XForms,NXKit.XMLEvents
2405432,2395429,CG.Domain.Mongo,CG.Domain
619182,620441,FunScript.TypeScript.Binding.dhtmlxscheduler,FunScript.TypeScript.Binding.lib
619101,622923,Microsoft.AspNet.WebApi.SelfHost.es,Microsoft.AspNet.WebApi.SelfHost
1029345,1012503,Epicycle.Graphics-cs,Epicycle.Math-cs
619222,619169,FSharpPlus,FSharp.Core
2175739,2175779,MapSuiteDependency-HexagonGeospatialEcw,MapSuiteDependency-MicrosoftVisualCRunTime100
2203650,2359111,Sangmado.Fida.Messaging,Sangmado.Fida.Messages
1025228,615843,JetBrains.Platform.Installer,JetBrains.Annotations
3368511,2423876,Waher.Networking.XMPP.Avatar,Waher.Networking.XMPP
1029515,1007197,Painless.Serializer.JsonNet,PainlessHttp
2175745,2175692,ThinkGeo.MapSuite.Layers.Noaa,ThinkGeo.MapSuite.Layers.ShapeFile
3420907,3420883,Bellatrix.Mobile.MSTest,Bellatrix.MSTest
1046037,1019297,ShipOS.ShipmentData,ShipOS.Identity
3420906,3420923,Bellatrix.Trace,Bellatrix.Encryption
1029200,1016957,Bricks.Core.Impl,Bricks.Core
3420906,3420933,Bellatrix.Trace,Bellatrix.ServiceContainer
3420907,3420911,Bellatrix.Mobile.MSTest,Bellatrix.Logging
3420907,3420909,Bellatrix.Mobile.MSTest,Bellatrix.Mobile.TestExecutionExtensions
2676731,1849217,Lykke.Service.ArbitrageDetector.Client,Lykke.Common
3420907,3420922,Bellatrix.Mobile.MSTest,Bellatrix.Mobile
1029064,1021156,Invisual.Data.MySql,Invisual.AppCore
1516491,1115040,LanguageAsyncExt.Core,LanguageExt.Core
2437883,2437881,Microsoft.AspNetCore.Sockets.Client.Http,Microsoft.AspNetCore.Sockets.Abstractions
2437883,2437882,Microsoft.AspNetCore.Sockets.Client.Http,Microsoft.AspNetCore.Sockets.Common.Http
619259,618698,Microsoft.AspNet.SignalR.ServiceBus.zh-Hant,Microsoft.AspNet.SignalR.ServiceBus
2732746,2732732,Ungerboeck2092SDKWrapper,Ungerboeck2092SDK
3420883,3420933,Bellatrix.MSTest,Bellatrix.ServiceContainer
3420885,3420883,Bellatrix.Web.MSTest,Bellatrix.MSTest
2360376,2217375,MicroDBHelper-ExpansionPack-TransactionWrap,MicroDBHelper-ExpansionPack-EntityConversion
3420885,3420892,Bellatrix.Web.MSTest,Bellatrix.VideoRecording.FFmpeg
3420885,3420889,Bellatrix.Web.MSTest,Bellatrix.Web.Screenshots
3420885,3420890,Bellatrix.Web.MSTest,Bellatrix.Web
3420885,3420897,Bellatrix.Web.MSTest,Bellatrix.TestExecutionExtensions.Screenshots
3420885,3420898,Bellatrix.Web.MSTest,Bellatrix.Web.TestExecutionExtensions.Browser
3420885,3420894,Bellatrix.Web.MSTest,Bellatrix.Web.Proxy
1602297,1602298,NequeoComposite,NequeoComponentModel
1386620,2520961,Microsoft.Orleans.OrleansConsulUtils,Microsoft.Orleans.Core.Abstractions
3420885,3420911,Bellatrix.Web.MSTest,Bellatrix.Logging
3420885,3420912,Bellatrix.Web.MSTest,Bellatrix.TestWorkflowPlugins
3420885,3420921,Bellatrix.Web.MSTest,Bellatrix.ServiceContainer.Unity
1028931,1026200,System.Diagnostics.FileVersionInfo,System.IO
618922,629204,NXKit.XForms,NXKit.XPath2
3420885,3420925,Bellatrix.Web.MSTest,Bellatrix.Web.ExceptionAnalysation
1029390,1011974,TypetalkSharp.Bot,TypetalkSharp.Core
2585286,2585284,Naxam.MapboxSdkTurf.Droid,Naxam.MapboxSdkGeojson.Droid
3420885,3420940,Bellatrix.Web.MSTest,Bellatrix.Licensing
3420885,3420933,Bellatrix.Web.MSTest,Bellatrix.ServiceContainer
3388114,3388092,Najlot.Log.Configuration.FileSource,Najlot.Log
3420885,3420943,Bellatrix.Web.MSTest,Bellatrix.ExceptionAnalysation
3420885,3420949,Bellatrix.Web.MSTest,Bellatrix.TestExecutionExtensions.Video
3420885,3420950,Bellatrix.Web.MSTest,Bellatrix.Application
2421613,2416326,Faithlife.OAuth,Faithlife.Utility
2585284,2585285,Naxam.MapboxSdkGeojson.Droid,Naxam.MapboxSdkCore.Droid
3388113,3388092,Najlot.Log.Extensions.Logging,Najlot.Log
